EmployeeId,Education,City,PaymentTier,Age,Gender,EverBenched,ExperienceInCurrentDomain,Status
I1-41839,Bachelors,Bangalore,3,30,Male,No,1,Left
I2-16400,Bachelors,New Delhi,3,27,Male,No,5,Left
I1-67302,Masters,Bangalore,3,30,Male,No,1,Active
I1-69973,Bachelors,Bangalore,3,29,Male,No,2,Active
I1-27004,Bachelors,Bangalore,3,28,Male,No,3,Left
I2-55339,Masters,New Delhi,3,29,Female,No,2,Left
I2-54818,Bachelors,New Delhi,3,26,Male,No,4,Left
I2-45406,Masters,New Delhi,3,30,Male,No,2,Active
I3-33226,Masters,Pune,3,27,Female,No,5,Active
I3-98917,Bachelors,Pune,3,29,Male,No,0,Left
I2-34001,Masters,New Delhi,3,30,Male,No,2,Left
I2-90572,Masters,New Delhi,3,30,Male,No,3,Active
I3-69322,Bachelors,Pune,2,30,Female,No,1,Active
I2-55576,Masters,New Delhi,3,28,Female,No,3,Left
I3-84334,Bachelors,Pune,3,26,Male,No,4,Left
I1-87971,Bachelors,Bangalore,1,30,Male,No,2,Left
I1-23114,Bachelors,Bangalore,3,28,Male,Yes,3,Left
I3-57598,Bachelors,Pune,1,30,Female,Yes,1,Active
I1-29869,Bachelors,Bangalore,3,30,Female,No,5,Left
I1-45253,Bachelors,Bangalore,3,27,Male,No,5,Left
I3-50270,Bachelors,Pune,3,27,Male,No,5,Left
I2-27672,Masters,New Delhi,3,26,Female,No,4,Left
I3-24812,Bachelors,Pune,2,26,Male,Yes,4,Left
I1-91204,Bachelors,Bangalore,3,27,Male,No,5,Active
I2-76210,PHD,New Delhi,2,30,Female,No,4,Active
I1-66180,Bachelors,Bangalore,3,29,Male,No,3,Left
I1-83582,Bachelors,Bangalore,3,28,Male,No,1,Left
I1-73815,Bachelors,Bangalore,3,28,Male,Yes,2,Left
I2-45874,Masters,New Delhi,1,30,Male,No,2,Left
I2-73657,Bachelors,New Delhi,2,26,Female,No,4,Left
I1-97923,Masters,Bangalore,1,29,Female,No,2,Active
I3-60668,Bachelors,Pune,3,29,Male,No,5,Left
I1-57868,Bachelors,Bangalore,3,27,Male,No,5,Left
I1-79466,Bachelors,Bangalore,3,29,Male,No,4,Left
I1-39446,Bachelors,Bangalore,3,29,Male,No,3,Active
I1-60394,Bachelors,Bangalore,3,28,Male,No,0,Active
I1-19155,Bachelors,Bangalore,3,27,Male,No,5,Active
I2-12600,Bachelors,New Delhi,2,26,Male,No,4,Left
I3-40991,Bachelors,Pune,2,29,Female,No,1,Active
I1-42900,Bachelors,Bangalore,3,29,Male,No,4,Left
I3-19242,Bachelors,Pune,2,28,Female,No,3,Active
I1-45024,Bachelors,Bangalore,3,28,Male,No,5,Left
I1-89314,Bachelors,Bangalore,3,29,Male,No,0,Left
I1-43788,Bachelors,Bangalore,3,30,Male,No,2,Left
I2-89248,Bachelors,New Delhi,2,26,Female,No,4,Left
I2-23770,Masters,New Delhi,2,30,Female,No,2,Left
I3-34824,Bachelors,Pune,2,29,Female,No,4,Active
I3-22556,Bachelors,Pune,3,29,Female,No,1,Active
I1-35230,Bachelors,Bangalore,3,28,Male,No,2,Left
I1-33810,Bachelors,Bangalore,3,28,Female,No,4,Left
I1-94577,Bachelors,Bangalore,3,29,Female,No,5,Left
I1-64720,Bachelors,Bangalore,3,30,Male,Yes,3,Left
I3-18732,Masters,Pune,3,26,Male,No,4,Active
I1-51274,Bachelors,Bangalore,3,28,Male,No,5,Active
I2-32971,Bachelors,New Delhi,3,30,Male,No,5,Left
I2-52658,Bachelors,New Delhi,3,27,Female,No,5,Left
I2-86760,Bachelors,New Delhi,3,26,Female,No,4,Left
I1-83457,Bachelors,Bangalore,3,27,Male,Yes,5,Left
I1-39211,Bachelors,Bangalore,3,30,Male,No,0,Left
I2-41639,Bachelors,New Delhi,3,30,Female,No,2,Left
I2-54577,Bachelors,New Delhi,3,29,Female,No,5,Left
I3-62242,Bachelors,Pune,3,26,Male,No,4,Left
I1-76184,Bachelors,Bangalore,3,27,Male,No,5,Left
I3-54546,Bachelors,Pune,2,29,Female,No,4,Active
I3-41286,Masters,Pune,3,29,Male,No,4,Active
I1-79171,Bachelors,Bangalore,3,26,Male,No,4,Left
I2-93082,Masters,New Delhi,3,26,Female,No,4,Left
I2-31800,Masters,New Delhi,3,29,Male,No,2,Left
I1-46008,Bachelors,Bangalore,3,27,Male,No,5,Left
I3-80885,Bachelors,Pune,3,26,Male,No,4,Left
I1-10888,Bachelors,Bangalore,3,28,Female,No,2,Active
I2-45928,Bachelors,New Delhi,3,30,Female,No,3,Active
I3-21453,Masters,Pune,2,26,Female,No,4,Active
I1-58077,Bachelors,Bangalore,3,26,Female,No,4,Left
I2-11067,Masters,New Delhi,2,28,Female,No,2,Left
I2-75760,Bachelors,New Delhi,2,27,Male,No,5,Left
I1-69208,PHD,Bangalore,3,27,Male,No,5,Active
I1-23785,Bachelors,Bangalore,3,30,Female,No,1,Left
I2-19811,Masters,New Delhi,3,30,Male,No,0,Active
I2-80216,Masters,New Delhi,3,26,Female,No,4,Active
I2-56900,Masters,New Delhi,3,30,Male,No,2,Left
I1-63252,Bachelors,Bangalore,3,29,Male,No,4,Left
I1-40777,Bachelors,Bangalore,3,27,Male,Yes,5,Active
I3-49388,Masters,Pune,2,28,Male,No,5,Left
I3-43133,Bachelors,Pune,2,29,Male,No,3,Active
I3-81812,Bachelors,Pune,2,27,Female,Yes,5,Active
I1-31252,Bachelors,Bangalore,3,29,Male,No,4,Left
I1-15236,Bachelors,Bangalore,3,27,Male,No,5,Left
I3-53414,Bachelors,Pune,3,28,Male,No,5,Active
I1-65608,Bachelors,Bangalore,3,28,Female,No,0,Left
I3-44479,Masters,Pune,2,28,Male,No,2,Left
I3-69854,Masters,Pune,2,27,Female,No,5,Left
I1-18990,Bachelors,Bangalore,3,26,Female,No,4,Left
I3-87140,Bachelors,Pune,3,29,Female,No,4,Active
I2-32926,Masters,New Delhi,3,30,Male,No,3,Left
I3-73413,Bachelors,Pune,1,26,Female,No,4,Active
I3-63037,Bachelors,Pune,2,27,Female,No,5,Active
I3-72597,Bachelors,Pune,3,30,Male,No,0,Left
I3-57557,Bachelors,Pune,3,27,Male,No,5,Left
I2-98038,Bachelors,New Delhi,2,30,Male,No,4,Left
I2-86049,Bachelors,New Delhi,2,28,Female,No,4,Left
I1-39969,PHD,Bangalore,3,30,Female,No,5,Left
I1-74270,Bachelors,Bangalore,3,28,Male,No,1,Active
I3-75920,Bachelors,Pune,2,29,Male,No,3,Left
I2-26430,Bachelors,New Delhi,2,30,Male,No,1,Active
I1-91168,Bachelors,Bangalore,3,27,Male,No,5,Left
I3-59661,Bachelors,Pune,3,30,Male,No,0,Left
I1-10844,Bachelors,Bangalore,3,26,Male,Yes,4,Active
I2-30085,Bachelors,New Delhi,3,28,Female,No,3,Left
I2-30774,Masters,New Delhi,2,26,Female,Yes,4,Active
I3-40131,Bachelors,Pune,2,30,Female,No,1,Active
I2-44212,Masters,New Delhi,3,28,Male,No,0,Left
I1-94418,Bachelors,Bangalore,3,28,Male,No,2,Left
I3-84838,Masters,Pune,2,30,Female,No,1,Left
I2-44764,Masters,New Delhi,2,27,Female,No,5,Left
I1-13011,Bachelors,Bangalore,3,26,Male,No,4,Left
I3-81524,Bachelors,Pune,3,27,Male,No,5,Left
I1-85928,Bachelors,Bangalore,3,30,Male,No,1,Active
I2-52376,Masters,New Delhi,3,29,Male,No,2,Left
I1-65582,Bachelors,Bangalore,3,30,Female,No,1,Left
I1-14983,Bachelors,Bangalore,3,29,Male,No,3,Active
I3-11505,Masters,Pune,3,29,Male,No,2,Active
I1-19657,Bachelors,Bangalore,3,27,Female,No,5,Left
I2-38975,Bachelors,New Delhi,2,28,Male,No,2,Left
I1-53434,Bachelors,Bangalore,3,29,Female,No,0,Active
I2-65338,Bachelors,New Delhi,1,29,Female,No,1,Left
I3-31054,Bachelors,Pune,2,28,Female,No,0,Active
I1-91977,Bachelors,Bangalore,3,29,Male,Yes,2,Left
I1-35509,PHD,Bangalore,3,27,Male,No,5,Left
I1-17339,Bachelors,Bangalore,3,27,Male,Yes,5,Left
I1-16563,Bachelors,Bangalore,3,29,Female,No,3,Active
I2-26879,Masters,New Delhi,2,30,Male,No,2,Left
I2-12914,Masters,New Delhi,3,29,Female,No,1,Active
I1-63930,Bachelors,Bangalore,3,26,Male,No,4,Left
I3-55984,Bachelors,Pune,3,28,Male,No,5,Left
I2-11251,Bachelors,New Delhi,2,29,Female,No,5,Left
I1-52669,Bachelors,Bangalore,3,30,Male,No,0,Left
I1-78448,Bachelors,Bangalore,3,30,Male,No,0,Left
I3-70575,Bachelors,Pune,3,28,Male,No,2,Left
I2-54419,Bachelors,New Delhi,3,28,Female,No,1,Left
I2-58016,Bachelors,New Delhi,3,26,Female,No,4,Left
I2-24416,Bachelors,New Delhi,3,28,Female,No,0,Left
I1-27652,Bachelors,Bangalore,3,29,Male,No,0,Left
I1-95595,Bachelors,Bangalore,3,27,Male,No,5,Active
I2-46990,Masters,New Delhi,2,26,Male,No,4,Active
I2-61912,Bachelors,New Delhi,3,26,Female,No,4,Left
I1-61040,Bachelors,Bangalore,3,27,Male,No,5,Active
I1-88246,Bachelors,Bangalore,3,26,Male,No,4,Left
I3-74558,Bachelors,Pune,2,29,Female,No,0,Active
I3-31102,Bachelors,Pune,2,28,Female,No,4,Active
I1-34511,Bachelors,Bangalore,3,26,Male,No,4,Left
I3-24637,Bachelors,Pune,2,28,Female,No,0,Active
I1-45933,Bachelors,Bangalore,3,29,Male,No,1,Left
I1-77630,Bachelors,Bangalore,3,29,Female,No,3,Left
I1-73420,Bachelors,Bangalore,3,29,Male,No,5,Left
I2-99531,Bachelors,New Delhi,3,30,Female,No,3,Left
I3-99717,Bachelors,Pune,3,29,Male,No,0,Left
I1-40230,Bachelors,Bangalore,3,27,Female,Yes,5,Left
I1-26617,Bachelors,Bangalore,3,26,Male,No,4,Left
I1-65294,Bachelors,Bangalore,3,27,Male,No,5,Active
I1-62619,Bachelors,Bangalore,3,28,Male,No,2,Left
I1-41939,Bachelors,Bangalore,3,27,Male,No,5,Left
I1-12734,Bachelors,Bangalore,3,29,Male,No,0,Active
I1-23742,Bachelors,Bangalore,1,29,Female,No,5,Left
I1-79567,Bachelors,Bangalore,3,27,Male,No,5,Left
I1-34514,Masters,Bangalore,2,27,Male,No,5,Active
I2-50544,Masters,New Delhi,3,28,Female,No,2,Left
I2-20810,Bachelors,New Delhi,3,27,Female,No,5,Active
I1-41656,Bachelors,Bangalore,3,28,Male,No,0,Left
I3-79227,Masters,Pune,2,27,Male,No,5,Left
I1-95378,Bachelors,Bangalore,3,26,Male,No,4,Left
I2-30627,Bachelors,New Delhi,3,27,Female,No,5,Active
I1-72749,Bachelors,Bangalore,2,26,Female,No,4,Active
I3-81134,Bachelors,Pune,2,27,Female,No,5,Active
I3-18004,Bachelors,Pune,3,26,Female,No,4,Active
I2-54960,Bachelors,New Delhi,2,27,Male,No,5,Left
I1-71488,Bachelors,Bangalore,3,28,Female,No,3,Left
I1-96067,Bachelors,Bangalore,3,26,Male,No,4,Left
I2-15507,Masters,New Delhi,3,27,Male,No,5,Left
I3-73623,Bachelors,Pune,2,30,Female,No,5,Active
I3-65111,Bachelors,Pune,3,28,Male,No,0,Left
I3-35527,Bachelors,Pune,3,26,Male,No,4,Left
I1-10654,Bachelors,Bangalore,3,28,Male,No,3,Active
I3-46654,Masters,Pune,3,26,Male,No,4,Active
I2-35325,Bachelors,New Delhi,2,26,Female,No,4,Left
I1-45402,Masters,Bangalore,2,26,Male,No,4,Active
I1-94460,Bachelors,Bangalore,3,30,Female,No,2,Left
I1-76574,Bachelors,Bangalore,3,29,Female,No,2,Left
I3-72859,Bachelors,Pune,3,26,Male,Yes,4,Left
I1-56558,Bachelors,Bangalore,3,28,Male,No,0,Left
I1-75384,Bachelors,Bangalore,3,29,Male,No,1,Active
I1-39489,Bachelors,Bangalore,3,30,Female,No,3,Left
I1-65109,Bachelors,Bangalore,3,30,Male,No,0,Active
I2-39134,PHD,New Delhi,3,29,Male,No,4,Left
I2-20534,Bachelors,New Delhi,2,26,Female,No,4,Left
I1-36555,Bachelors,Bangalore,3,26,Female,No,4,Left
I1-89470,Bachelors,Bangalore,1,28,Female,No,5,Left
I3-34431,Bachelors,Pune,3,30,Male,No,0,Left
I1-86212,Masters,Bangalore,3,26,Female,No,4,Active
I2-87775,Bachelors,New Delhi,2,26,Female,No,4,Active
I1-84607,Bachelors,Bangalore,3,26,Male,No,4,Left
I2-72809,Bachelors,New Delhi,3,29,Female,No,0,Left
I1-31717,Bachelors,Bangalore,3,27,Female,No,5,Left
I2-62721,Masters,New Delhi,3,28,Female,No,2,Active
I2-15445,PHD,New Delhi,2,27,Female,No,5,Left
I3-10207,Masters,Pune,1,30,Male,No,1,Left
I3-19830,Bachelors,Pune,3,26,Male,No,4,Left
I3-98773,Bachelors,Pune,2,26,Female,Yes,4,Active
I2-61751,Bachelors,New Delhi,3,30,Female,Yes,3,Active
I2-93599,PHD,New Delhi,3,30,Male,No,5,Left
I1-46067,Bachelors,Bangalore,3,28,Male,No,0,Left
I2-21738,Masters,New Delhi,3,26,Male,Yes,4,Active
I1-44501,Bachelors,Bangalore,3,29,Male,No,1,Left
I1-28933,Bachelors,Bangalore,3,26,Male,No,4,Left
I3-79198,Bachelors,Pune,3,26,Male,No,4,Left
I3-81086,Bachelors,Pune,3,26,Male,No,4,Left
I3-53674,Bachelors,Pune,3,29,Male,No,0,Left
I1-36403,Bachelors,Bangalore,1,26,Male,No,4,Left
I1-31071,Bachelors,Bangalore,3,36,Male,No,2,Active
I1-77091,Bachelors,Bangalore,3,37,Male,No,4,Active
I3-32584,Bachelors,Pune,3,35,Female,No,0,Active
I3-81318,Bachelors,Pune,2,32,Female,No,4,Active
I3-85390,Bachelors,Pune,1,39,Female,No,0,Active
I3-80758,Bachelors,Pune,3,32,Male,No,1,Active
I2-61819,PHD,New Delhi,3,37,Female,No,5,Left
I3-74844,Bachelors,Pune,3,31,Male,No,4,Left
I3-73113,Bachelors,Pune,3,31,Male,No,1,Active
I1-97106,Bachelors,Bangalore,3,33,Male,No,2,Left
I3-41175,Masters,Pune,2,37,Male,No,2,Left
I3-61108,Bachelors,Pune,3,31,Male,Yes,1,Left
I1-54218,Masters,Bangalore,3,40,Female,No,4,Left
I2-95649,Bachelors,New Delhi,2,32,Male,No,0,Left
I1-10745,Bachelors,Bangalore,3,41,Male,No,0,Left
I1-27753,Bachelors,Bangalore,3,35,Female,Yes,5,Active
I3-43195,Bachelors,Pune,3,34,Male,No,3,Left
I1-41871,Bachelors,Bangalore,3,31,Male,No,0,Left
I1-58707,Masters,Bangalore,3,41,Female,No,2,Active
I3-45457,Bachelors,Pune,3,41,Male,No,5,Left
I1-29407,Bachelors,Bangalore,3,37,Female,No,0,Left
I1-31821,Bachelors,Bangalore,3,32,Female,No,3,Active
I1-20261,Bachelors,Bangalore,3,37,Male,Yes,3,Left
I1-79234,Bachelors,Bangalore,3,32,Male,No,1,Left
I2-24212,Masters,New Delhi,3,36,Female,No,5,Left
I1-61707,Bachelors,Bangalore,3,36,Male,No,3,Left
I1-62342,Bachelors,Bangalore,3,36,Male,No,5,Left
I1-87169,Bachelors,Bangalore,3,41,Male,Yes,3,Left
I3-55866,Bachelors,Pune,3,39,Male,No,3,Left
I3-13165,Bachelors,Pune,3,37,Male,No,0,Left
I1-63928,Bachelors,Bangalore,3,32,Male,No,1,Left
I1-99266,Bachelors,Bangalore,3,36,Male,No,2,Left
I1-18239,Bachelors,Bangalore,3,36,Male,No,4,Left
I1-84453,Bachelors,Bangalore,3,36,Male,No,1,Left
I1-71324,Bachelors,Bangalore,3,32,Female,Yes,2,Active
I1-11664,Bachelors,Bangalore,3,34,Male,No,3,Active
I1-58646,Bachelors,Bangalore,3,37,Male,Yes,5,Active
I3-65012,Bachelors,Pune,3,40,Male,Yes,3,Active
I3-63158,Bachelors,Pune,2,36,Female,No,3,Active
I3-85504,Bachelors,Pune,2,38,Female,No,0,Left
I2-31931,Masters,New Delhi,2,31,Female,No,0,Active
I2-62150,Bachelors,New Delhi,3,41,Female,No,4,Left
I1-79483,Masters,Bangalore,2,32,Male,No,3,Active
I2-15812,Bachelors,New Delhi,2,41,Female,No,3,Left
I3-50628,Bachelors,Pune,3,40,Male,No,5,Left
I1-42144,Bachelors,Bangalore,3,38,Female,No,2,Active
I2-15427,Masters,New Delhi,2,36,Male,No,5,Left
I2-40082,Bachelors,New Delhi,3,33,Female,No,1,Left
I1-63350,Bachelors,Bangalore,3,39,Male,Yes,0,Left
I1-76575,Bachelors,Bangalore,3,39,Male,No,0,Left
I1-89116,Bachelors,Bangalore,3,33,Male,No,4,Left
I3-12892,Bachelors,Pune,3,32,Male,No,5,Left
I1-83007,Bachelors,Bangalore,3,35,Female,No,2,Active
I1-25122,Bachelors,Bangalore,3,36,Male,No,5,Left
I3-72152,Bachelors,Pune,2,39,Female,No,0,Active
I1-37243,Bachelors,Bangalore,3,37,Female,No,5,Left
I2-75753,Masters,New Delhi,2,35,Female,No,2,Active
I1-37090,Bachelors,Bangalore,3,36,Male,No,5,Left
I2-53113,Masters,New Delhi,3,41,Male,No,0,Left
I1-85061,Bachelors,Bangalore,3,33,Male,No,2,Left
I1-57399,Bachelors,Bangalore,3,38,Male,No,2,Active
I1-52375,Bachelors,Bangalore,3,34,Male,No,5,Left
I1-39027,Bachelors,Bangalore,3,34,Male,No,1,Left
I3-52624,Bachelors,Pune,3,35,Male,Yes,5,Left
I1-77109,Bachelors,Bangalore,3,39,Female,No,2,Left
I1-21637,Bachelors,Bangalore,3,41,Male,No,3,Left
I1-92230,Bachelors,Bangalore,3,34,Male,Yes,2,Active
I3-99968,Masters,Pune,2,35,Female,No,1,Left
I1-24607,Bachelors,Bangalore,3,33,Male,No,2,Left
I1-67854,Bachelors,Bangalore,3,39,Male,No,3,Left
I2-17377,Masters,New Delhi,2,35,Male,Yes,2,Left
I2-44951,Bachelors,New Delhi,2,31,Female,No,0,Left
I1-44720,Bachelors,Bangalore,3,34,Male,Yes,4,Left
I1-57840,Bachelors,Bangalore,3,40,Female,Yes,5,Left
I2-81699,Bachelors,New Delhi,3,31,Female,No,4,Left
I3-88717,Bachelors,Pune,3,33,Male,No,3,Left
I1-38014,Bachelors,Bangalore,3,32,Male,No,5,Left
I2-67098,Masters,New Delhi,2,31,Male,No,4,Active
I1-54836,Bachelors,Bangalore,3,39,Male,No,2,Left
I1-17947,Bachelors,Bangalore,3,33,Male,No,1,Active
I1-20377,Bachelors,Bangalore,3,40,Female,No,4,Left
I1-29610,Bachelors,Bangalore,3,39,Male,No,0,Active
I1-29412,Bachelors,Bangalore,3,35,Male,Yes,2,Left
I1-58773,Bachelors,Bangalore,3,32,Male,No,1,Left
I3-80597,Bachelors,Pune,2,34,Female,No,5,Active
I1-33256,Bachelors,Bangalore,3,40,Female,No,4,Left
I3-75651,Masters,Pune,3,33,Male,No,4,Active
I3-56234,Bachelors,Pune,2,36,Female,No,0,Active
I1-29160,Masters,Bangalore,3,39,Male,No,3,Active
I1-63767,Bachelors,Bangalore,3,37,Female,No,5,Active
I1-36740,Bachelors,Bangalore,3,36,Male,No,1,Active
I2-17415,Bachelors,New Delhi,2,39,Male,No,2,Left
I3-38310,Bachelors,Pune,2,35,Female,Yes,4,Active
I2-49548,Masters,New Delhi,3,41,Male,No,2,Active
I3-98910,Bachelors,Pune,3,31,Male,No,5,Left
I3-17995,Bachelors,Pune,2,36,Female,Yes,0,Active
I1-26064,Bachelors,Bangalore,3,32,Male,No,1,Left
I1-73569,Bachelors,Bangalore,3,37,Male,No,2,Active
I3-24951,Bachelors,Pune,2,39,Female,No,4,Active
I3-68139,Bachelors,Pune,3,34,Male,No,2,Left
I1-15011,Bachelors,Bangalore,3,35,Female,No,1,Left
I1-21052,Bachelors,Bangalore,3,40,Female,No,2,Left
I1-71467,Bachelors,Bangalore,3,39,Female,No,1,Left
I1-64497,Bachelors,Bangalore,3,39,Female,No,1,Left
I3-32491,Bachelors,Pune,3,41,Female,No,3,Active
I3-28373,Bachelors,Pune,3,40,Male,No,2,Left
I1-15544,Bachelors,Bangalore,1,36,Male,No,3,Left
I2-36891,Bachelors,New Delhi,2,33,Female,No,2,Left
I2-31940,Masters,New Delhi,3,33,Male,No,2,Left
I2-26764,Masters,New Delhi,3,40,Male,No,2,Active
I3-40786,Bachelors,Pune,2,34,Female,No,2,Active
I1-99371,Bachelors,Bangalore,3,33,Female,No,1,Left
I2-82281,Masters,New Delhi,1,34,Male,No,5,Active
I2-79952,Masters,New Delhi,1,40,Male,No,5,Left
I1-91177,Bachelors,Bangalore,3,32,Male,No,4,Left
I2-55454,Bachelors,New Delhi,3,38,Male,No,2,Left
I1-24595,Bachelors,Bangalore,3,38,Male,No,4,Left
I1-98076,Bachelors,Bangalore,3,32,Male,No,2,Left
I1-96678,Bachelors,Bangalore,3,31,Female,Yes,3,Active
I1-92607,Bachelors,Bangalore,3,39,Female,No,0,Left
I3-66461,Masters,Pune,2,41,Male,Yes,2,Left
I3-92601,Bachelors,Pune,2,35,Female,Yes,2,Active
I3-48236,Bachelors,Pune,3,39,Male,No,5,Left
I1-43881,Bachelors,Bangalore,3,40,Female,No,0,Left
I1-57146,Bachelors,Bangalore,3,41,Male,No,1,Left
I3-27047,Masters,Pune,2,34,Female,No,1,Left
I3-71040,Bachelors,Pune,2,37,Female,No,5,Active
I2-53573,Bachelors,New Delhi,2,36,Male,No,2,Left
I3-92983,Bachelors,Pune,3,37,Male,No,1,Left
I3-99934,Masters,Pune,1,40,Female,No,1,Left
I2-24032,Bachelors,New Delhi,3,39,Female,Yes,0,Active
I2-66320,Bachelors,New Delhi,2,36,Female,No,5,Left
I1-94273,Bachelors,Bangalore,2,32,Female,No,2,Active
I3-81825,PHD,Pune,3,31,Female,No,1,Left
I1-44741,Bachelors,Bangalore,3,31,Male,No,4,Left
I2-39859,Bachelors,New Delhi,3,36,Female,No,5,Left
I1-65828,Bachelors,Bangalore,3,35,Male,No,3,Left
I2-91010,Masters,New Delhi,2,33,Female,No,2,Active
I1-85572,Bachelors,Bangalore,3,39,Male,Yes,1,Left
I3-79770,Bachelors,Pune,3,35,Female,No,1,Active
I1-83485,Bachelors,Bangalore,3,38,Female,No,4,Left
I1-41609,Masters,Bangalore,3,39,Female,No,4,Active
I1-93177,Bachelors,Bangalore,3,41,Male,No,3,Left
I3-32742,Bachelors,Pune,2,35,Male,No,2,Active
I3-55448,Bachelors,Pune,3,31,Male,No,1,Left
I2-50588,Bachelors,New Delhi,2,32,Female,No,4,Active
I2-26756,Bachelors,New Delhi,3,34,Male,No,1,Left
I1-66046,Bachelors,Bangalore,3,34,Male,Yes,3,Left
I2-87208,Masters,New Delhi,3,36,Male,No,1,Active
I1-27548,Masters,Bangalore,2,41,Male,No,4,Left
I3-26561,Masters,Pune,2,39,Female,No,3,Left
I2-65188,Masters,New Delhi,2,38,Male,No,5,Left
I1-28691,Bachelors,Bangalore,3,37,Male,No,4,Left
I1-19695,Bachelors,Bangalore,3,38,Male,No,3,Active
I1-13425,Bachelors,Bangalore,3,37,Male,No,4,Left
I1-15297,Bachelors,Bangalore,3,34,Male,No,5,Left
I1-95814,Bachelors,Bangalore,1,39,Male,No,5,Left
I2-70730,Masters,New Delhi,2,38,Female,No,2,Active
I2-87251,Masters,New Delhi,3,33,Male,No,5,Left
I1-73105,Bachelors,Bangalore,3,33,Female,No,5,Left
I1-75024,Bachelors,Bangalore,3,34,Male,No,4,Left
I3-57560,Bachelors,Pune,2,32,Female,No,0,Active
I1-57630,Bachelors,Bangalore,3,33,Female,Yes,0,Left
I3-52391,Masters,Pune,3,37,Male,No,2,Left
I2-51160,Masters,New Delhi,3,37,Male,No,2,Active
I2-54658,Bachelors,New Delhi,3,37,Male,No,2,Left
I1-12831,Bachelors,Bangalore,3,40,Male,Yes,1,Left
I2-43431,Masters,New Delhi,3,32,Male,No,1,Left
I1-52463,Bachelors,Bangalore,3,36,Female,No,5,Active
I1-65994,Bachelors,Bangalore,3,36,Male,No,4,Left
I1-65235,Bachelors,Bangalore,3,36,Female,No,1,Active
I2-35947,Masters,New Delhi,3,31,Male,No,1,Active
I1-73889,Bachelors,Bangalore,3,38,Male,Yes,4,Left
I2-35383,Masters,New Delhi,3,38,Male,No,2,Left
I3-88406,Bachelors,Pune,3,39,Male,No,2,Left
I1-96529,Bachelors,Bangalore,1,37,Male,No,5,Left
I3-99856,Bachelors,Pune,2,36,Female,No,1,Active
I1-14761,Bachelors,Bangalore,3,35,Male,No,2,Active
I3-34720,Bachelors,Pune,3,40,Female,No,5,Active
I3-47719,Bachelors,Pune,3,40,Male,No,5,Left
I1-39171,Bachelors,Bangalore,3,35,Female,No,3,Left
I1-69656,Bachelors,Bangalore,3,41,Female,No,5,Left
I1-23972,Bachelors,Bangalore,3,32,Male,No,4,Left
I1-19575,Bachelors,Bangalore,3,41,Male,No,2,Left
I2-82879,Bachelors,New Delhi,3,40,Female,No,1,Active
I3-94017,Bachelors,Pune,3,40,Male,No,3,Left
I1-63482,Bachelors,Bangalore,3,34,Male,No,3,Active
I2-52353,Masters,New Delhi,2,36,Male,Yes,2,Left
I2-84213,Bachelors,New Delhi,3,33,Female,No,2,Left
I3-84811,Bachelors,Pune,3,41,Male,No,2,Left
I1-54331,Bachelors,Bangalore,3,40,Female,No,3,Left
I1-93324,Bachelors,Bangalore,3,31,Male,No,1,Active
I1-94411,Masters,Bangalore,3,32,Female,No,2,Active
I3-59915,Bachelors,Pune,3,34,Female,No,1,Active
I2-10605,Bachelors,New Delhi,3,32,Male,No,4,Left
I1-27654,Bachelors,Bangalore,3,32,Female,No,4,Left
I1-93619,Bachelors,Bangalore,3,38,Male,No,2,Left
I2-14174,Masters,New Delhi,3,32,Male,No,1,Active
I2-96361,Bachelors,New Delhi,3,40,Male,No,2,Left
I2-66489,Bachelors,New Delhi,1,38,Female,No,1,Active
I3-28472,Bachelors,Pune,3,37,Male,No,0,Left
I1-22802,PHD,Bangalore,3,31,Male,No,1,Left
I3-58287,Bachelors,Pune,3,34,Male,No,0,Left
I2-19292,Masters,New Delhi,2,34,Female,No,2,Active
I3-97601,Bachelors,Pune,2,37,Female,No,0,Active
I2-33350,Masters,New Delhi,2,31,Male,No,1,Left
I1-97561,Bachelors,Bangalore,3,35,Male,No,5,Left
I2-35248,PHD,New Delhi,3,34,Female,No,4,Left
I1-25769,Bachelors,Bangalore,1,32,Male,No,1,Active
I3-39139,Bachelors,Pune,3,31,Male,Yes,0,Left
I1-20665,Bachelors,Bangalore,3,36,Female,No,5,Left
I2-15326,Masters,New Delhi,3,38,Female,No,2,Left
I3-72400,Bachelors,Pune,3,34,Male,No,4,Left
I1-89492,Bachelors,Bangalore,1,39,Female,No,1,Active
I3-14183,PHD,Pune,3,35,Male,No,0,Left
I3-89999,Masters,Pune,2,33,Male,No,4,Active
I1-70992,Masters,Bangalore,3,35,Female,No,2,Active
I2-79990,Masters,New Delhi,3,40,Male,No,2,Left
I3-72011,Bachelors,Pune,2,32,Female,No,0,Active
I1-75198,Bachelors,Bangalore,3,38,Male,No,1,Left
I1-70173,Bachelors,Bangalore,3,32,Female,No,1,Active
I1-86960,Bachelors,Bangalore,3,36,Male,No,3,Active
I1-73215,Bachelors,Bangalore,3,35,Male,No,1,Left
I2-47204,Bachelors,New Delhi,3,37,Female,No,0,Left
I3-74685,Bachelors,Pune,2,35,Male,No,3,Active
I3-15800,Masters,Pune,2,37,Female,No,1,Left
I3-30174,Masters,Pune,2,39,Male,No,4,Left
I3-79839,Masters,Pune,3,40,Male,No,4,Active
I3-80624,Bachelors,Pune,2,41,Female,No,1,Active
